1000 20000
0 999
552 227 6
452 255 38
862 742 18
686 774 95
859 364 41
598 521 92
993 44 6
142 982 33
285 566 76
657 516 72
230 503 81
27 229 90
120 288 97
468 22 87
726 634 9
840 746 55
335 726 26
594 793 62
305 353 31
181 708 56
960 198 10
163 747 43
820 314 10
275 993 93
492 378 27
330 927 2
731 786 36
937 651 8
249 523 19
958 588 87
624 849 15
99 387 25
772 525 72
319 652 65
612 420 70
704 854 61
182 598 52
286 750 97
114 108 54
691 349 55
278 943 80
898 299 21
227 15 71
599 190 11
524 56 76
418 762 9
95 497 99
949 615 33
495 865 46
852 372 69
146 855 14
958 219 4
124 889 41
73 213 5
271 423 16
958 179 15
958 298 71
487 834 14
491 761 42
952 818 73
360 504 77
362 981 7
815 338 17
794 231 65
102 690 82
672 432 65
659 98 89
55 553 19
962 374 4
608 570 65
514 704 92
961 710 26
582 29 95
247 792 30
787 453 29
469 12 41
272 343 80
460 409 82
947 193 45
564 899 28
360 377 3
241 425 37
146 882 82
523 398 38
571 178 54
22 660 39
66 378 48
215 46 31
62 97 8
722 599 45
100 283 8
9 312 31
652 709 39
630 38 15
606 602 71
167 686 19
754 970 80
928 836 96
209 312 77
812 748 3
597 942 74
856 328 99
73 402 23
475 715 55
264 943 42
774 937 32
837 0 20
999 20 27
668 982 67
33 7 19
202 882 44
841 566 72
745 377 70
288 166 8
199 876 65
124 909 57
849 264 40
479 40 97
556 312 67
449 740 83
520 560 80
509 380 43
898 452 51
972 483 28
674 390 48
513 584 38
133 589 89
251 364 33
755 150 50
696 448 18
623 145 15
698 654 70
870 523 75
477 703 61
520 608 87
912 321 19
633 974 41
449 728 8
112 75 71
223 815 88
973 619 41
131 308 45
654 876 26
363 194 94
135 720 46
425 382 9
394 589 8
373 417 71
958 54 10
164 806 6
29 133 2
673 89 76
253 459 68
193 932 20
683 878 55
908 505 9
343 286 46
362 359 83
470 171 40
909 44 100
759 477 55
368 252 23
786 687 9
811 847 24
53 608 83
776 936 78
917 462 69
900 828 11
378 505 74
472 542 35
342 362 88
899 892 17
751 798 39
359 524 56
721 98 44
413 653 55
94 398 59
116 709 35
265 330 68
918 835 16
810 900 42
388 852 29
496 962 25
526 379 61
306 495 43
282 860 100
229 281 8
428 933 41
947 778 75
733 625 27
569 92 21
728 571 4
926 511 24
616 804 60
731 595 55
131 983 97
254 71 71
117 780 74
117 773 4
676 801 7
82 510 15
987 201 6
385 183 81
233 467 71
808 14 31
271 806 37
135 777 17
454 16 84
76 588 48
70 602 72
444 113 34
139 27 69
227 576 1
265 870 65
618 600 82
513 701 81
370 948 52
597 734 22
566 89 16
765 63 75
97 638 70
956 854 92
814 234 18
307 884 83
34 13 21
221 856 32
254 392 59
968 277 78
39 101 90
940 848 19
936 769 33
284 265 65
975 484 85
350 316 56
295 847 25
417 556 62
424 734 29
572 238 7
459 669 82
952 157 12
15 652 75
406 559 12
246 940 86
378 707 12
81 5 4
745 422 76
538 433 65
505 522 49
22 793 70
641 880 30
70 727 11
565 327 10
287 875 78
282 55 29
611 921 39
522 573 73
597 969 69
166 512 94
883 66 7
166 870 75
746 747 13
509 597 72
98 547 19
815 184 32
375 709 55
199 630 96
354 359 35
465 424 31
269 794 89
186 639 98
181 715 40
720 976 8
111 726 17
669 570 9
95 384 33
342 21 29
222 217 46
428 248 40
63 73 88
725 449 38
453 177 74
725 976 83
865 746 40
559 720 76
609 209 19
562 256 53
80 426 49
398 266 30
33 796 8
898 523 2
363 935 97
227 692 23
688 665 5
706 527 54
888 154 87
376 769 90
256 921 78
644 313 97
226 971 30
102 847 12
182 491 15
958 48 21
971 876 48
746 419 91
411 826 92
464 342 35
636 239 5
711 322 16
505 876 10
272 95 66
150 463 3
421 399 14
112 183 55
622 423 21
801 849 93
282 320 61
528 310 40
110 727 75
992 277 42
257 943 95
551 700 71
368 873 4
593 327 39
138 715 95
110 485 97
58 384 70
291 922 80
730 139 2
726 634 35
450 64 41
31 732 88
754 799 66
152 743 53
55 912 44
781 790 57
637 510 89
262 381 46
334 801 60
391 440 54
899 618 43
467 882 34
844 419 28
453 343 51
951 996 81
320 471 35
282 572 31
161 420 66
652 52 11
335 643 2
852 842 88
183 357 11
352 644 40
335 658 5
785 226 45
529 417 4
483 396 20
21 431 51
99 734 97
963 663 38
909 590 2
465 833 78
246 413 50
975 169 10
516 96 21
178 240 45
24 140 70
763 351 31
235 289 5
991 785 58
160 241 6
232 431 76
608 70 60
225 696 14
683 827 10
576 550 7
168 640 42
896 637 29
786 592 93
120 68 85
637 807 42
698 393 99
621 983 43
841 749 81
395 403 29
277 924 35
864 642 76
337 277 20
60 332 6
837 530 10
240 590 14
211 96 49
443 794 19
36 113 99
515 423 35
129 582 16
781 597 56
989 789 18
828 142 43
922 989 28
852 634 31
206 539 93
671 71 51
804 287 95
260 144 86
855 427 30
758 60 14
227 162 80
200 768 41
260 794 77
539 215 34
154 701 22
114 103 51
331 703 58
993 730 60
276 838 72
433 379 2
835 879 42
982 232 50
328 731 32
142 912 6
366 35 9
368 756 86
326 565 66
261 493 71
99 448 98
538 962 76
418 508 9
343 499 40
795 325 51
638 806 2
56 880 61
903 761 36
632 51 4
7 226 8
423 895 5
393 6 26
694 8 32
801 893 46
43 941 56
255 256 73
467 18 93
68 111 3
614 569 36
303 836 74
868 252 46
70 445 52
598 125 32
437 78 92
0 885 17
841 321 6
270 352 45
566 600 36
427 334 94
566 54 55
179 730 97
797 749 74
27 764 70
752 712 54
766 972 7
680 925 37
628 376 81
69 117 89
986 505 81
110 32 28
65 571 55
291 430 59
725 238 3
939 266 38
197 530 85
886 608 40
660 601 40
63 575 52
74 810 10
7 801 13
846 103 85
690 913 61
597 593 47
629 257 53
657 809 92
262 890 36
657 332 26
170 504 83
320 95 98
941 830 72
718 43 36
56 176 17
509 202 25
10 710 68
999 18 10
685 370 43
686 445 62
55 172 24
876 877 22
8 587 70
426 40 9
245 844 55
463 692 96
227 514 87
562 642 40
685 842 1
976 14 7
118 84 86
721 491 82
962 475 5
602 257 12
740 131 99
64 538 11
779 646 80
420 219 4
777 942 86
3 552 66
547 857 37
376 9 83
223 808 82
502 250 91
443 448 49
620 313 28
952 24 22
178 327 55
488 704 50
247 260 65
402 117 40
452 467 23
837 984 38
248 612 96
632 648 83
270 149 3
329 44 84
343 891 80
699 13 76
380 271 81
707 303 39
531 679 85
485 516 46
369 291 16
437 211 20
182 438 57
851 655 14
509 644 83
401 270 68
788 843 25
777 558 56
337 831 68
965 697 22
263 47 93
561 510 75
442 728 68
298 966 92
915 352 37
59 406 63
633 51 31
151 280 79
252 592 75
73 343 74
954 77 40
900 487 22
794 76 50
533 331 50
303 551 65
964 520 17
626 185 43
152 924 12
258 927 68
40 597 27
380 777 100
706 921 68
631 723 21
680 1 36
666 600 66
62 476 25
865 407 70
969 369 56
816 321 94
469 532 10
262 702 17
282 618 93
323 695 99
437 450 66
94 458 75
734 448 22
536 390 81
386 929 46
60 123 54
819 922 31
776 615 65
408 981 45
166 637 93
197 371 99
78 783 17
412 144 26
575 912 26
32 837 32
619 662 85
445 727 100
299 296 88
889 497 27
59 374 79
944 99 79
345 657 5
839 702 26
37 765 30
137 540 80
624 682 17
329 451 53
81 660 35
460 74 85
373 131 83
910 653 42
857 962 49
224 768 45
388 886 41
365 135 84
117 128 6
507 349 91
670 563 20
422 382 74
229 797 37
731 277 79
838 829 36
144 685 24
637 912 42
826 23 69
250 74 91
875 175 92
907 232 20
849 31 4
615 249 15
403 145 66
165 339 32
346 485 5
668 314 83
315 841 92
886 699 23
169 972 59
470 529 75
716 973 71
191 927 82
79 1 61
501 807 7
197 187 82
669 529 32
204 823 99
889 986 57
690 641 31
481 34 16
911 599 2
569 374 45
809 415 71
365 229 28
166 564 42
222 823 98
841 417 23
295 568 72
717 750 90
614 742 29
736 966 68
683 243 43
559 700 60
654 663 41
89 674 93
888 35 69
433 887 71
66 72 64
426 602 6
639 140 56
472 236 32
209 460 68
576 31 67
419 480 94
919 479 35
204 867 61
634 250 28
145 713 76
693 300 14
920 420 83
872 31 14
394 220 49
705 426 84
908 826 17
986 885 66
508 308 40
754 376 93
875 568 71
585 438 6
175 31 77
409 88 30
490 668 46
904 718 81
488 172 68
177 857 15
734 259 36
658 634 4
531 919 64
878 3 78
649 76 32
693 567 74
731 939 58
205 866 46
575 494 48
186 203 40
337 527 89
449 242 92
89 122 24
755 961 59
385 593 35
512 701 53
633 237 91
607 258 29
762 850 72
9 421 60
526 686 34
885 376 89
646 899 89
305 231 95
564 87 75
927 12 83
734 438 22
911 652 100
993 264 18
32 885 29
92 784 23
872 307 51
670 94 40
238 575 69
422 100 84
442 313 67
912 462 86
410 144 36
411 338 41
291 527 84
996 734 78
230 460 77
485 90 17
556 588 56
611 313 15
160 17 22
283 894 24
64 489 8
367 745 45
355 173 31
59 317 8
270 691 85
9 566 75
848 481 79
371 20 50
743 477 97
572 389 71
705 28 19
827 710 54
20 336 18
578 588 90
568 289 48
787 236 8
888 108 18
520 589 3
442 122 6
226 375 59
216 360 74
464 927 1
523 213 83
196 440 95
996 642 83
657 557 55
348 299 4
162 271 70
510 398 99
55 390 68
168 294 74
603 449 23
671 521 55
356 440 24
681 674 2
906 175 56
402 175 72
64 995 82
44 474 34
930 659 22
348 461 44
463 689 42
491 316 22
771 976 40
186 656 67
734 736 93
432 519 23
197 218 73
931 271 32
602 242 75
22 411 78
117 372 78
773 144 76
422 169 36
559 281 92
601 647 32
249 230 38
634 585 47
456 31 43
188 520 98
491 806 20
201 91 72
583 327 56
147 695 34
279 38 27
592 519 54
567 523 82
868 450 15
410 905 38
568 748 20
578 101 26
590 976 11
935 375 55
228 909 2
304 370 51
256 232 19
449 473 75
825 616 71
452 979 88
167 796 1
48 501 4
483 313 94
38 763 26
763 700 7
645 961 54
478 934 81
192 452 69
210 76 34
788 837 87
437 10 44
878 47 8
521 346 69
820 654 70
47 277 73
652 657 38
782 408 35
118 355 11
984 383 23
422 155 80
985 624 64
268 354 12
945 437 96
2 354 89
325 438 62
885 17 1
329 118 36
797 787 31
107 163 40
189 665 100
92 31 34
877 98 78
103 884 73
983 520 40
280 264 39
763 462 2
612 321 88
554 149 59
698 874 62
424 435 78
415 294 100
422 417 9
830 676 86
203 876 48
68 381 85
299 620 83
802 806 94
688 998 64
257 468 86
856 229 88
801 924 59
501 43 37
927 12 36
113 803 59
200 934 47
326 640 36
997 985 55
155 895 13
281 842 25
367 155 35
714 942 16
749 74 46
239 254 20
353 267 47
330 387 96
893 779 69
373 168 37
186 952 3
77 586 54
599 17 85
929 908 10
31 758 51
952 859 73
313 39 75
941 372 48
491 104 35
49 862 61
54 766 10
340 302 90
937 493 36
746 888 41
214 916 4
749 587 23
540 564 62
90 795 7
563 240 25
857 671 33
396 229 68
490 383 13
249 817 50
842 197 4
871 483 41
731 75 24
869 85 17
516 657 77
338 51 75
753 523 94
191 673 58
873 200 34
517 198 92
369 151 28
366 883 55
637 668 5
439 395 65
271 755 17
957 996 89
158 821 86
349 81 44
731 351 82
50 535 28
623 404 31
38 43 90
447 764 100
441 41 94
90 429 24
166 867 57
601 586 26
894 397 11
301 130 1
125 253 38
364 533 7
225 112 11
399 161 5
123 330 56
493 309 24
903 949 40
70 225 5
10 236 52
315 840 77
583 460 35
400 363 18
347 807 18
308 973 52
328 469 63
145 371 71
511 624 3
701 705 37
780 434 100
959 50 34
594 355 92
72 930 80
470 276 58
633 424 3
427 126 27
406 103 74
857 709 18
217 499 61
890 58 1
801 740 95
945 683 42
946 933 7
810 465 43
772 510 63
115 33 23
615 759 53
350 320 27
950 107 55
134 561 90
833 573 89
795 840 16
284 207 31
5 283 19
959 879 29
744 682 19
579 384 39
490 172 19
974 921 25
19 719 39
93 222 86
817 453 7
714 782 48
179 937 92
365 765 62
642 454 97
154 327 53
426 197 30
718 105 72
752 235 76
951 244 19
787 774 83
116 139 70
946 762 50
750 569 78
875 298 53
675 729 56
416 547 5
192 495 40
539 962 73
636 329 2
312 889 59
707 331 20
697 608 40
516 309 76
252 810 69
688 120 48
854 913 23
602 757 44
995 757 21
988 139 37
949 408 99
965 778 60
967 77 39
467 480 59
345 397 97
644 445 57
567 318 30
346 158 91
988 759 57
324 399 17
839 995 2
542 83 60
98 585 33
624 575 97
473 598 87
599 217 68
612 296 87
722 434 78
567 813 81
373 317 55
525 801 26
897 273 33
646 41 93
753 130 64
780 93 82
872 381 48
575 894 26
553 416 70
206 307 99
546 24 81
672 936 82
792 333 75
351 527 71
224 296 11
112 497 22
623 531 66
327 528 29
283 331 75
654 854 16
488 114 31
234 4 39
101 664 6
81 977 71
943 323 5
586 757 6
910 163 1
384 832 82
327 510 9
172 319 45
611 882 69
49 433 39
158 858 4
961 728 11
438 16 89
228 798 51
903 494 50
224 560 70
380 434 1
792 515 33
575 705 49
935 12 46
331 520 5
650 40 7
113 641 23
124 5 71
727 556 49
211 704 52
231 307 28
609 912 30
820 642 37
346 835 45
494 454 2
136 350 52
532 2 26
961 483 84
295 681 55
286 955 98
274 61 83
3 961 98
949 36 63
821 710 40
682 829 12
901 46 17
199 366 74
482 968 49
381 552 49
698 402 84
34 918 25
312 198 29
847 398 61
801 0 98
545 253 3
341 851 38
729 139 61
943 853 11
959 28 58
603 403 10
876 410 87
473 141 71
686 340 66
689 150 5
955 1 99
279 985 7
557 629 4
154 682 91
989 252 89
560 66 5
600 86 60
286 882 34
60 583 62
913 610 55
871 624 57
12 142 100
40 238 48
52 731 35
479 715 96
52 727 77
190 0 51
888 872 31
528 141 51
363 813 87
599 326 51
792 616 93
997 616 79
352 389 38
148 332 98
879 380 13
629 250 31
532 325 45
59 955 2
66 668 75
879 355 56
119 423 35
709 26 25
418 585 45
421 118 26
229 145 39
995 107 65
412 773 30
523 201 77
295 62 58
729 923 1
619 432 70
535 510 34
708 332 77
571 252 22
199 385 31
324 678 67
909 496 92
374 940 74
306 27 67
949 544 89
502 984 4
625 716 40
918 348 71
437 940 34
838 95 65
284 166 46
191 341 20
349 740 14
739 189 25
931 768 94
898 235 71
717 215 21
417 233 39
666 561 74
731 558 63
985 802 80
419 63 20
64 609 94
116 128 49
653 59 33
744 152 48
851 214 80
287 762 48
940 898 78
962 221 19
790 289 85
441 114 34
287 90 4
876 70 56
916 99 20
503 114 90
419 144 32
630 747 79
624 750 100
66 666 47
705 864 12
337 778 25
351 493 14
345 703 63
320 884 41
49 52 55
102 485 68
385 804 58
711 833 26
261 63 38
49 635 94
648 270 1
53 70 20
651 816 78
746 481 53
118 621 85
40 99 72
852 241 5
767 319 21
519 429 61
961 757 78
734 210 69
113 846 51
379 581 24
927 282 55
153 926 89
694 891 20
190 684 7
270 721 80
285 980 57
128 770 86
193 43 22
561 424 51
225 176 6
827 238 6
38 688 64
361 350 29
536 117 69
162 697 83
96 56 82
209 855 48
153 305 14
89 806 27
70 57 100
225 481 40
93 387 88
691 438 54
239 273 14
432 402 94
623 990 94
269 916 54
691 579 25
654 177 55
221 183 77
990 142 15
251 578 58
497 579 76
229 487 78
270 79 38
608 354 50
815 724 74
933 1 69
974 533 9
635 39 87
664 994 54
509 281 5
603 536 7
179 858 93
321 258 36
757 792 86
303 675 65
92 657 81
342 228 38
549 637 22
979 630 31
827 613 19
860 96 14
975 109 81
944 574 33
4 615 22
592 899 68
175 896 89
31 876 87
158 419 81
459 985 60
696 330 7
128 917 6
323 945 29
427 431 23
391 243 40
206 87 22
586 363 62
374 960 3
430 393 84
368 505 18
324 366 63
83 253 15
157 592 72
404 871 17
946 484 60
971 184 69
751 89 38
259 361 54
249 373 82
597 1 53
52 344 9
672 994 70
999 799 26
264 703 92
800 783 50
765 977 44
226 155 14
661 439 64
51 490 76
72 877 2
660 485 20
843 227 22
655 636 27
586 828 9
170 215 80
860 823 99
430 35 53
519 818 11
498 337 80
560 223 39
808 777 81
893 817 68
49 690 71
69 459 25
419 589 64
114 361 65
660 373 72
731 119 99
235 734 36
606 705 21
906 255 42
546 987 81
60 356 2
316 75 69
350 938 28
558 243 82
404 63 71
455 646 69
853 82 69
410 683 46
447 845 79
360 959 67
98 67 47
172 614 2
326 412 80
343 0 77
116 305 4
176 9 44
915 173 81
957 974 58
171 624 54
816 756 98
147 913 89
560 886 72
4 183 96
530 891 43
968 603 88
689 62 15
95 305 32
464 666 94
58 617 39
33 747 16
646 16 9
542 776 85
387 18 89
879 129 59
985 810 87
251 951 7
112 431 62
74 551 68
192 129 60
844 761 27
414 158 83
760 431 21
114 21 8
872 96 71
838 512 87
126 937 48
910 377 53
777 73 59
510 383 8
895 668 39
447 591 37
466 707 82
324 828 38
300 886 75
747 605 85
21 470 31
812 885 65
299 403 2
490 742 81
754 782 19
834 796 47
183 85 78
497 490 100
40 889 18
730 470 5
228 127 73
521 187 49
317 919 67
791 756 3
899 421 17
257 701 34
549 898 86
184 963 86
6 690 23
944 648 77
53 525 13
985 248 87
511 981 31
727 670 64
104 274 79
383 494 56
389 539 79
3 996 57
47 298 4
179 973 82
360 854 82
953 461 85
24 459 24
36 924 54
536 429 59
703 226 90
828 349 50
83 620 19
951 15 85
715 463 79
609 328 24
206 929 28
936 738 95
545 0 3
567 536 90
786 96 1
369 318 39
185 471 56
688 229 57
343 773 20
362 383 69
140 51 68
227 93 11
753 954 2
75 787 16
903 662 98
334 181 73
205 180 4
425 737 95
556 858 65
109 889 87
64 671 80
128 978 70
131 543 90
987 226 48
151 177 73
603 952 69
489 654 13
824 507 15
376 158 50
333 366 57
940 267 89
663 541 64
627 537 85
2 693 4
36 289 95
476 763 56
675 413 9
908 125 2
457 192 88
162 223 84
842 937 12
200 247 9
808 758 78
409 28 22
318 403 25
840 863 86
251 638 18
878 169 62
131 240 99
744 552 2
384 732 43
641 223 51
587 420 73
511 433 2
513 604 19
922 933 63
25 175 58
44 119 47
918 8 71
612 562 72
186 694 84
132 813 49
916 125 44
403 278 33
228 618 45
528 194 3
111 15 40
783 681 97
374 144 81
969 296 88
173 945 91
279 22 8
710 525 72
647 960 70
895 864 78
411 122 76
894 871 6
203 225 60
310 873 19
322 430 43
888 95 59
469 744 17
453 464 98
168 132 26
752 624 21
297 68 97
282 339 92
57 121 4
221 176 29
98 342 1
191 800 15
53 915 15
152 539 95
963 240 87
289 205 91
740 385 71
305 874 96
575 600 75
978 523 66
976 217 86
640 644 54
999 540 9
361 521 56
761 796 89
682 573 89
15 837 74
661 495 48
253 677 20
709 744 51
830 785 12
863 692 100
845 976 74
957 742 69
672 116 56
539 594 54
357 319 62
744 456 43
165 637 15
81 16 39
441 766 100
931 558 12
430 536 8
405 407 6
466 580 39
674 792 19
603 355 26
856 545 70
483 961 78
147 931 47
356 541 30
827 171 51
541 80 63
428 223 6
763 954 13
331 247 11
757 97 64
399 963 69
426 309 33
883 504 91
173 900 36
893 861 20
636 819 6
179 846 68
571 157 47
896 688 5
970 334 82
292 425 18
735 312 2
489 399 58
712 427 86
916 812 85
243 60 47
649 465 55
879 184 49
655 786 63
414 14 15
407 218 79
37 993 41
144 785 79
554 334 36
83 707 7
745 489 4
372 903 20
248 685 17
809 925 29
296 972 15
177 33 64
92 401 13
473 271 30
461 612 88
580 772 85
947 602 46
914 717 66
475 855 5
492 592 19
695 474 34
626 192 87
171 470 31
631 941 56
161 648 29
900 920 36
567 902 100
979 362 33
659 29 42
972 797 23
986 995 89
293 156 81
41 399 5
949 684 8
52 367 14
39 131 53
239 603 76
918 863 7
76 771 13
673 458 97
788 306 89
521 467 89
496 2 93
232 180 4
443 125 95
378 376 83
221 518 69
807 841 28
537 922 93
537 415 80
579 984 15
840 571 40
246 697 79
888 995 82
739 104 93
666 878 62
401 260 68
907 217 14
687 541 85
633 775 95
424 708 76
415 476 7
628 277 24
141 572 27
706 644 66
795 336 38
866 767 20
501 742 14
938 131 34
624 838 62
126 998 38
471 389 73
991 682 54
345 81 97
552 738 14
654 237 42
329 956 54
314 531 96
140 939 38
898 973 92
656 485 34
594 617 89
245 945 36
135 669 64
504 622 16
551 38 87
68 863 30
878 312 36
417 624 19
145 883 67
826 405 81
89 650 33
152 932 48
574 127 51
660 857 6
703 130 72
249 143 76
972 361 23
210 403 48
84 533 52
7 656 35
191 715 91
27 200 59
993 852 31
285 248 11
884 213 31
964 398 4
894 271 35
632 129 66
878 934 32
758 246 9
337 995 68
279 662 97
797 48 86
509 98 65
691 78 94
401 732 41
119 284 21
737 625 64
190 972 87
432 708 43
603 955 9
362 926 90
834 205 36
995 474 89
853 331 35
29 434 71
452 835 41
880 706 99
815 354 76
503 406 94
71 835 20
456 780 63
746 364 79
857 661 3
885 555 91
263 72 58
988 434 62
231 122 81
675 995 8
713 564 99
592 234 53
997 565 80
462 852 59
14 993 45
310 536 18
271 384 58
34 725 62
528 426 71
550 377 83
855 664 79
918 952 67
209 883 97
191 913 8
412 214 24
291 892 34
327 341 75
168 645 41
829 298 100
992 662 91
609 808 63
25 43 71
593 376 21
919 800 84
913 112 71
209 768 42
291 824 47
1 754 38
43 512 84
461 267 54
539 386 24
888 29 15
802 136 38
668 153 52
623 22 48
262 497 97
58 433 97
117 510 47
219 596 28
143 31 58
293 90 96
394 643 13
873 673 66
33 621 11
508 208 66
258 653 96
466 892 54
344 390 41
335 100 75
63 602 45
71 302 69
315 748 21
590 103 20
686 969 6
432 907 67
510 174 33
244 161 4
875 661 11
999 659 12
250 506 14
409 876 17
161 940 56
2 456 13
119 651 59
777 258 14
343 417 18
47 315 97
945 408 55
775 720 1
531 695 1
743 637 61
431 222 44
125 758 69
589 482 49
758 324 53
375 789 52
275 329 55
401 4 34
673 925 83
476 549 62
708 705 52
107 595 47
708 670 43
407 348 20
862 311 67
560 875 98
888 60 10
330 306 24
393 2 21
225 366 75
546 703 80
435 972 77
875 842 54
262 106 88
779 999 39
839 310 26
372 689 28
300 867 23
109 17 86
40 18 18
989 554 60
473 220 43
63 67 63
212 880 28
669 977 29
448 124 6
405 86 11
285 948 87
835 766 16
720 651 84
79 338 66
400 758 74
651 748 1
101 558 52
158 737 34
173 192 21
691 878 39
591 74 70
983 875 66
588 216 56
587 321 32
614 731 100
320 846 6
167 239 3
679 448 34
481 34 86
38 47 47
998 449 33
993 885 10
327 694 98
883 771 21
81 839 52
412 868 49
969 26 57
266 290 78
957 443 90
412 930 58
558 688 1
152 204 47
360 132 18
872 442 23
70 541 43
175 385 17
576 286 4
131 822 3
631 568 46
945 831 92
506 289 51
623 74 24
715 653 4
730 366 86
549 789 47
